date_of_plating,day_ID,dilution,salinity,well,competition,pair,bio_rep,total_count_1,total_count_2,total_volume,dil_factor,rep,salt,total_count,CFU_1,sd_CFU_1,CFU_2,sd_CFU_2,CFU_total,sd_CFU_total,ratio_strain1,ratio_strain2,strain1,strain2,ratio_fast
2024-10-27,D1,d6,16,D1,95-5,40-II.F2,1,62,0,10,1000000,1,16,62,6200000000,787400787.4011811,0,0,6200000000,787400787.4011811,1,0,40,II.F2,1
2024-10-27,D1,d6,16,D10,100,25,1,100,0,10,1000000,1,16,100,10000000000,1000000000,0,0,10000000000,1000000000,1,0,25,25,1
2024-10-27,D1,d6,16,D11,100,25,2,91,0,10,1000000,2,16,91,9100000000,953939201.4169457,0,0,9100000000,953939201.4169457,1,0,25,25,1
2024-10-27,D1,d6,16,D12,100,25,3,71,0,10,1000000,3,16,71,7100000000,842614977.3176359,0,0,7100000000,842614977.3176359,1,0,25,25,1
2024-10-27,D1,d6,16,D2,95-5,40-II.F2,2,0,0,10,1000000,2,16,0,0,0,0,0,0,0,NA,NA,40,II.F2,NA
2024-10-27,D1,d6,16,D3,95-5,40-II.F2,3,0,0,10,1000000,3,16,0,0,0,0,0,0,0,NA,NA,40,II.F2,NA
2024-10-27,D1,d6,16,D4,50-50,40-II.F2,1,0,0,10,1000000,1,16,0,0,0,0,0,0,0,NA,NA,40,II.F2,NA
2024-10-27,D1,d6,16,D5,50-50,40-II.F2,2,0,0,10,1000000,2,16,0,0,0,0,0,0,0,NA,NA,40,II.F2,NA
2024-10-27,D1,d6,16,D6,50-50,40-II.F2,3,0,0,10,1000000,3,16,0,0,0,0,0,0,0,NA,NA,40,II.F2,NA
2024-10-27,D1,d6,16,D7,5-95,40-II.F2,1,0,0,10,1000000,1,16,0,0,0,0,0,0,0,NA,NA,40,II.F2,NA
2024-10-27,D1,d6,16,D8,5-95,40-II.F2,2,0,0,10,1000000,2,16,0,0,0,0,0,0,0,NA,NA,40,II.F2,NA
2024-10-27,D1,d6,16,D9,5-95,40-II.F2,3,0,0,10,1000000,3,16,0,0,0,0,0,0,0,NA,NA,40,II.F2,NA
2024-10-27,D1,d6,16,E10,100,32,1,0,0,10,1000000,1,16,0,0,0,0,0,0,0,NA,NA,32,32,NA
2024-10-27,D1,d6,16,E11,100,32,2,49,0,10,1000000,2,16,49,4900000000,700000000,0,0,4900000000,700000000,1,0,32,32,1
2024-10-27,D1,d6,16,E12,100,32,3,20,0,10,1000000,3,16,20,2000000000,447213595.49995804,0,0,2000000000,447213595.49995804,1,0,32,32,1
2024-10-27,D1,d6,16,F10,100,39,1,36,0,10,1000000,1,16,36,3600000000,600000000,0,0,3600000000,600000000,1,0,39,39,1
2024-10-27,D1,d6,16,F11,100,39,2,39,0,10,1000000,2,16,39,3900000000,624499799.8398398,0,0,3900000000,624499799.8398398,1,0,39,39,1
2024-10-27,D1,d6,16,F12,100,39,3,44,0,10,1000000,3,16,44,4400000000,663324958.07108,0,0,4400000000,663324958.07108,1,0,39,39,1
2024-10-27,D1,d6,16,G1,95-5,2-32,1,0,1,10,1000000,1,16,1,0,0,100000000,100000000,100000000,100000000,0,1,2,32,1
2024-10-27,D1,d6,16,G10,100,40,1,53,0,10,1000000,1,16,53,5300000000,728010988.9280518,0,0,5300000000,728010988.9280518,1,0,40,40,1
2024-10-27,D1,d6,16,G11,100,40,2,59,0,10,1000000,2,16,59,5900000000,768114574.7868607,0,0,5900000000,768114574.7868607,1,0,40,40,1
2024-10-27,D1,d6,16,G12,100,40,3,56,0,10,1000000,3,16,56,5600000000,748331477.3547882,0,0,5600000000,748331477.3547882,1,0,40,40,1
2024-10-27,D1,d6,16,G2,95-5,2-32,2,2,16,10,1000000,2,16,18,200000000,141421356.23730952,1600000000,400000000,1800000000,424264068.7119285,0.1111111111111111,0.8888888888888888,2,32,0.8888888888888888
2024-10-27,D1,d6,16,G3,95-5,2-32,3,2,16,10,1000000,3,16,18,200000000,141421356.23730952,1600000000,400000000,1800000000,424264068.7119285,0.1111111111111111,0.8888888888888888,2,32,0.8888888888888888
2024-10-27,D1,d6,16,G4,50-50,2-32,1,0,29,10,1000000,1,16,29,0,0,2900000000,538516480.7134503,2900000000,538516480.7134503,0,1,2,32,1
2024-10-27,D1,d6,16,G5,50-50,2-32,2,0,47,10,1000000,2,16,47,0,0,4700000000,685565460.0401044,4700000000,685565460.0401044,0,1,2,32,1
2024-10-27,D1,d6,16,G6,50-50,2-32,3,0,58,10,1000000,3,16,58,0,0,5800000000,761577310.5863909,5800000000,761577310.5863909,0,1,2,32,1
2024-10-27,D1,d6,16,G7,5-95,2-32,1,0,60,10,1000000,1,16,60,0,0,6000000000,774596669.24148345,6000000000,774596669.24148345,0,1,2,32,1
2024-10-27,D1,d6,16,G8,5-95,2-32,2,0,60,10,1000000,2,16,60,0,0,6000000000,774596669.24148345,6000000000,774596669.24148345,0,1,2,32,1
2024-10-27,D1,d6,16,G9,5-95,2-32,3,0,49,10,1000000,3,16,49,0,0,4900000000,700000000,4900000000,700000000,0,1,2,32,1
2024-10-27,D1,d6,16,H1,95-5,2-II.F2,1,2,4,10,1000000,1,16,6,200000000,141421356.23730952,400000000,200000000,600000000,244948974.27831784,0.3333333333333333,0.6666666666666666,2,II.F2,0.3333333333333333
2024-10-27,D1,d6,16,H10,100,II.F2,1,30,0,10,1000000,1,16,30,3000000000,547722557.5051662,0,0,3000000000,547722557.5051662,1,0,II.F2,II.F2,1
2024-10-27,D1,d6,16,H11,100,II.F2,2,24,0,10,1000000,2,16,24,2400000000,489897948.5566357,0,0,2400000000,489897948.5566357,1,0,II.F2,II.F2,1
2024-10-27,D1,d6,16,H12,100,II.F2,3,31,0,10,1000000,3,16,31,3100000000,556776436.2830021,0,0,3100000000,556776436.2830021,1,0,II.F2,II.F2,1
2024-10-27,D1,d6,16,H2,95-5,2-II.F2,2,17,4,10,1000000,2,16,21,1700000000,412310562.561766,400000000,200000000,2100000000,458257569.495584,0.8095238095238095,0.19047619047619047,2,II.F2,0.8095238095238095
2024-10-27,D1,d6,16,H3,95-5,2-II.F2,3,16,5,10,1000000,3,16,21,1600000000,400000000,500000000,223606797.74997902,2100000000,458257569.495584,0.7619047619047619,0.23809523809523808,2,II.F2,0.7619047619047619
2024-10-27,D1,d6,16,H4,50-50,2-II.F2,1,12,3,10,1000000,1,16,15,1200000000,346410161.51377547,300000000,173205080.75688773,1500000000,387298334.6207417,0.8,0.2,2,II.F2,0.8
2024-10-27,D1,d6,16,H5,50-50,2-II.F2,2,15,3,10,1000000,2,16,18,1500000000,387298334.6207417,300000000,173205080.75688773,1800000000,424264068.7119285,0.8333333333333334,0.16666666666666666,2,II.F2,0.8333333333333334
2024-10-27,D1,d6,16,H6,50-50,2-II.F2,3,17,9,10,1000000,3,16,26,1700000000,412310562.561766,900000000,300000000,2600000000,509901951.3592784,0.6538461538461539,0.34615384615384615,2,II.F2,0.6538461538461539
2024-10-27,D1,d6,16,H7,5-95,2-II.F2,1,6,37,10,1000000,1,16,43,600000000,244948974.27831784,3700000000,608276253.0298219,4300000000,655743852.4302,0.13953488372093023,0.8604651162790697,2,II.F2,0.13953488372093023
2024-10-27,D1,d6,16,H8,5-95,2-II.F2,2,7,18,10,1000000,2,16,25,700000000,264575131.10645908,1800000000,424264068.7119285,2500000000,500000000,0.28,0.72,2,II.F2,0.28
2024-10-27,D1,d6,16,H9,5-95,2-II.F2,3,13,23,10,1000000,3,16,36,1300000000,360555127.5463989,2300000000,479583152.33127195,3600000000,600000000,0.3611111111111111,0.6388888888888888,2,II.F2,0.3611111111111111
2024-10-27,D1,d6,31,A1,95-5,40-2,1,43,1,10,1000000,1,31,44,4300000000,655743852.4302,100000000,100000000,4400000000,663324958.07108,0.9772727272727273,0.022727272727272728,40,2,0.022727272727272728
2024-10-27,D1,d6,31,A10,100,2,1,21,0,10,1000000,1,31,21,2100000000,458257569.495584,0,0,2100000000,458257569.495584,1,0,2,2,1
2024-10-27,D1,d6,31,A11,100,2,2,21,0,10,1000000,2,31,21,2100000000,458257569.495584,0,0,2100000000,458257569.495584,1,0,2,2,1
2024-10-27,D1,d6,31,A12,100,2,3,19,0,10,1000000,3,31,19,1900000000,435889894.3540673,0,0,1900000000,435889894.3540673,1,0,2,2,1
2024-10-27,D1,d6,31,A2,95-5,40-2,2,50,0,10,1000000,2,31,50,5000000000,707106781.1865475,0,0,5000000000,707106781.1865475,1,0,40,2,0
2024-10-27,D1,d6,31,A3,95-5,40-2,3,46,1,10,1000000,3,31,47,4600000000,678232998.312527,100000000,100000000,4700000000,685565460.0401044,0.9787234042553191,0.02127659574468085,40,2,0.02127659574468085
2024-10-27,D1,d6,31,A4,50-50,40-2,1,21,8,10,1000000,1,31,29,2100000000,458257569.495584,800000000,282842712.47461903,2900000000,538516480.7134503,0.7241379310344828,0.27586206896551724,40,2,0.27586206896551724
2024-10-27,D1,d6,31,A5,50-50,40-2,2,20,16,10,1000000,2,31,36,2000000000,447213595.49995804,1600000000,400000000,3600000000,600000000,0.5555555555555556,0.4444444444444444,40,2,0.4444444444444444
2024-10-27,D1,d6,31,A6,50-50,40-2,3,24,10,10,1000000,3,31,34,2400000000,489897948.5566357,1000000000,316227766.01683795,3400000000,583095189.4845301,0.7058823529411765,0.29411764705882354,40,2,0.29411764705882354
2024-10-27,D1,d6,31,A7,5-95,40-2,1,9,28,10,1000000,1,31,37,900000000,300000000,2800000000,529150262.21291816,3700000000,608276253.0298219,0.24324324324324326,0.7567567567567568,40,2,0.7567567567567568
2024-10-27,D1,d6,31,A8,5-95,40-2,2,3,23,10,1000000,2,31,26,300000000,173205080.75688773,2300000000,479583152.33127195,2600000000,509901951.3592784,0.11538461538461539,0.8846153846153846,40,2,0.8846153846153846
2024-10-27,D1,d6,31,A9,5-95,40-2,3,3,30,10,1000000,3,31,33,300000000,173205080.75688773,3000000000,547722557.5051662,3300000000,574456264.6538029,0.09090909090909091,0.9090909090909091,40,2,0.9090909090909091
2024-10-27,D1,d6,31,B1,95-5,40-8,1,44,4,10,1000000,1,31,48,4400000000,663324958.07108,400000000,200000000,4800000000,692820323.0275509,0.9166666666666666,0.08333333333333333,40,8,0.08333333333333333
2024-10-27,D1,d6,31,B2,95-5,40-8,2,48,2,10,1000000,2,31,50,4800000000,692820323.0275509,200000000,141421356.23730952,5000000000,707106781.1865475,0.96,0.04,40,8,0.04
2024-10-27,D1,d6,31,B3,95-5,40-8,3,46,8,10,1000000,3,31,54,4600000000,678232998.312527,800000000,282842712.47461903,5400000000,734846922.8349535,0.8518518518518519,0.14814814814814814,40,8,0.14814814814814814
2024-10-27,D1,d6,31,B4,50-50,40-8,1,39,6,10,1000000,1,31,45,3900000000,624499799.8398398,600000000,244948974.27831784,4500000000,670820393.2499369,0.8666666666666667,0.13333333333333333,40,8,0.13333333333333333
2024-10-27,D1,d6,31,B5,50-50,40-8,2,35,4,10,1000000,2,31,39,3500000000,591607978.3099616,400000000,200000000,3900000000,624499799.8398398,0.8974358974358975,0.10256410256410256,40,8,0.10256410256410256
2024-10-27,D1,d6,31,B6,50-50,40-8,3,24,6,10,1000000,3,31,30,2400000000,489897948.5566357,600000000,244948974.27831784,3000000000,547722557.5051662,0.8,0.2,40,8,0.2
2024-10-27,D1,d6,31,B7,5-95,40-8,1,6,12,10,1000000,1,31,18,600000000,244948974.27831784,1200000000,346410161.51377547,1800000000,424264068.7119285,0.3333333333333333,0.6666666666666666,40,8,0.6666666666666666
2024-10-27,D1,d6,31,B8,5-95,40-8,2,0,16,10,1000000,2,31,16,0,0,1600000000,400000000,1600000000,400000000,0,1,40,8,1
2024-10-27,D1,d6,31,B9,5-95,40-8,3,2,12,10,1000000,3,31,14,200000000,141421356.23730952,1200000000,346410161.51377547,1400000000,374165738.6773941,0.14285714285714285,0.8571428571428571,40,8,0.8571428571428571
2024-10-27,D1,d6,31,C1,95-5,40-39,1,45,2,10,1000000,1,31,47,4500000000,670820393.2499369,200000000,141421356.23730952,4700000000,685565460.0401044,0.9574468085106383,0.0425531914893617,40,39,0.9574468085106383
2024-10-27,D1,d6,31,C10,100,8,1,16,0,10,1000000,1,31,16,1600000000,400000000,0,0,1600000000,400000000,1,0,8,8,1
2024-10-27,D1,d6,31,C11,100,8,2,13,0,10,1000000,2,31,13,1300000000,360555127.5463989,0,0,1300000000,360555127.5463989,1,0,8,8,1
2024-10-27,D1,d6,31,C12,100,8,3,14,0,10,1000000,3,31,14,1400000000,374165738.6773941,0,0,1400000000,374165738.6773941,1,0,8,8,1
2024-10-27,D1,d6,31,C2,95-5,40-39,2,14,8,10,1000000,2,31,22,1400000000,374165738.6773941,800000000,282842712.47461903,2200000000,469041575.9823429,0.6363636363636364,0.36363636363636365,40,39,0.6363636363636364
2024-10-27,D1,d6,31,C3,95-5,40-39,3,40,6,10,1000000,3,31,46,4000000000,632455532.0336759,600000000,244948974.27831784,4600000000,678232998.312527,0.8695652173913043,0.13043478260869565,40,39,0.8695652173913043
2024-10-27,D1,d6,31,C4,50-50,40-39,1,58,1,10,1000000,1,31,59,5800000000,761577310.5863909,100000000,100000000,5900000000,768114574.7868607,0.9830508474576272,0.01694915254237288,40,39,0.9830508474576272
2024-10-27,D1,d6,31,C5,50-50,40-39,2,59,1,10,1000000,2,31,60,5900000000,768114574.7868607,100000000,100000000,6000000000,774596669.24148345,0.9833333333333333,0.016666666666666666,40,39,0.9833333333333333
2024-10-27,D1,d6,31,C6,50-50,40-39,3,53,2,10,1000000,3,31,55,5300000000,728010988.9280518,200000000,141421356.23730952,5500000000,741619848.7095664,0.9636363636363636,0.03636363636363636,40,39,0.9636363636363636
2024-10-27,D1,d6,31,C7,5-95,40-39,1,46,2,10,1000000,1,31,48,4600000000,678232998.312527,200000000,141421356.23730952,4800000000,692820323.0275509,0.9583333333333334,0.041666666666666664,40,39,0.9583333333333334
2024-10-27,D1,d6,31,C8,5-95,40-39,2,57,3,10,1000000,2,31,60,5700000000,754983443.527075,300000000,173205080.75688773,6000000000,774596669.24148345,0.95,0.05,40,39,0.95
2024-10-27,D1,d6,31,C9,5-95,40-39,3,25,3,10,1000000,3,31,28,2500000000,500000000,300000000,173205080.75688773,2800000000,529150262.21291816,0.8928571428571429,0.10714285714285714,40,39,0.8928571428571429
2024-10-27,D1,d6,31,D1,95-5,40-II.F2,1,66,1,10,1000000,1,31,67,6600000000,812403840.4635961,100000000,100000000,6700000000,818535277.1872451,0.9850746268656716,0.014925373134328358,40,II.F2,0.9850746268656716
2024-10-27,D1,d6,31,D10,100,25,1,78,0,10,1000000,1,31,78,7800000000,883176086.6327848,0,0,7800000000,883176086.6327848,1,0,25,25,1
2024-10-27,D1,d6,31,D11,100,25,2,86,0,10,1000000,2,31,86,8600000000,927361849.5495703,0,0,8600000000,927361849.5495703,1,0,25,25,1
2024-10-27,D1,d6,31,D12,100,25,3,84,0,10,1000000,3,31,84,8400000000,916515138.991168,0,0,8400000000,916515138.991168,1,0,25,25,1
2024-10-27,D1,d6,31,D2,95-5,40-II.F2,2,59,3,10,1000000,2,31,62,5900000000,768114574.7868607,300000000,173205080.75688773,6200000000,787400787.4011811,0.9516129032258065,0.04838709677419355,40,II.F2,0.9516129032258065
2024-10-27,D1,d6,31,D3,95-5,40-II.F2,3,78,1,10,1000000,3,31,79,7800000000,883176086.6327848,100000000,100000000,7900000000,888819441.731559,0.9873417721518988,0.012658227848101266,40,II.F2,0.9873417721518988
2024-10-27,D1,d6,31,D4,50-50,40-II.F2,1,56,5,10,1000000,1,31,61,5600000000,748331477.3547882,500000000,223606797.74997902,6100000000,781024967.5906653,0.9180327868852459,0.08196721311475409,40,II.F2,0.9180327868852459
2024-10-27,D1,d6,31,D5,50-50,40-II.F2,2,61,6,10,1000000,2,31,67,6100000000,781024967.5906653,600000000,244948974.27831784,6700000000,818535277.1872451,0.9104477611940298,0.08955223880597014,40,II.F2,0.9104477611940298
2024-10-27,D1,d6,31,D6,50-50,40-II.F2,3,57,2,10,1000000,3,31,59,5700000000,754983443.527075,200000000,141421356.23730952,5900000000,768114574.7868607,0.9661016949152542,0.03389830508474576,40,II.F2,0.9661016949152542
2024-10-27,D1,d6,31,D7,5-95,40-II.F2,1,33,28,10,1000000,1,31,61,3300000000,574456264.6538029,2800000000,529150262.21291816,6100000000,781024967.5906653,0.5409836065573771,0.45901639344262296,40,II.F2,0.5409836065573771
2024-10-27,D1,d6,31,D8,5-95,40-II.F2,2,44,21,10,1000000,2,31,65,4400000000,663324958.07108,2100000000,458257569.495584,6500000000,806225774.8298548,0.676923076923077,0.3230769230769231,40,II.F2,0.676923076923077
2024-10-27,D1,d6,31,D9,5-95,40-II.F2,3,31,15,10,1000000,3,31,46,3100000000,556776436.2830021,1500000000,387298334.6207417,4600000000,678232998.312527,0.6739130434782609,0.32608695652173914,40,II.F2,0.6739130434782609
2024-10-27,D1,d6,31,E10,100,32,1,25,0,10,1000000,1,31,25,2500000000,500000000,0,0,2500000000,500000000,1,0,32,32,1
2024-10-27,D1,d6,31,E11,100,32,2,27,0,10,1000000,2,31,27,2700000000,519615242.27066314,0,0,2700000000,519615242.27066314,1,0,32,32,1
2024-10-27,D1,d6,31,E12,100,32,3,17,0,10,1000000,3,31,17,1700000000,412310562.561766,0,0,1700000000,412310562.561766,1,0,32,32,1
2024-10-27,D1,d6,31,F10,100,39,1,26,0,10,1000000,1,31,26,2600000000,509901951.3592784,0,0,2600000000,509901951.3592784,1,0,39,39,1
2024-10-27,D1,d6,31,F11,100,39,2,28,0,10,1000000,2,31,28,2800000000,529150262.21291816,0,0,2800000000,529150262.21291816,1,0,39,39,1
2024-10-27,D1,d6,31,F12,100,39,3,15,0,10,1000000,3,31,15,1500000000,387298334.6207417,0,0,1500000000,387298334.6207417,1,0,39,39,1
2024-10-27,D1,d6,31,G1,95-5,2-32,1,13,2,10,1000000,1,31,15,1300000000,360555127.5463989,200000000,141421356.23730952,1500000000,387298334.6207417,0.8666666666666667,0.13333333333333333,2,32,0.13333333333333333
2024-10-27,D1,d6,31,G10,100,40,1,74,0,10,1000000,1,31,74,7400000000,860232526.7042627,0,0,7400000000,860232526.7042627,1,0,40,40,1
2024-10-27,D1,d6,31,G11,100,40,2,84,0,10,1000000,2,31,84,8400000000,916515138.991168,0,0,8400000000,916515138.991168,1,0,40,40,1
2024-10-27,D1,d6,31,G12,100,40,3,66,0,10,1000000,3,31,66,6600000000,812403840.4635961,0,0,6600000000,812403840.4635961,1,0,40,40,1
2024-10-27,D1,d6,31,G2,95-5,2-32,2,7,4,10,1000000,2,31,11,700000000,264575131.10645908,400000000,200000000,1100000000,331662479.03554,0.6363636363636364,0.36363636363636365,2,32,0.36363636363636365
2024-10-27,D1,d6,31,G3,95-5,2-32,3,7,4,10,1000000,3,31,11,700000000,264575131.10645908,400000000,200000000,1100000000,331662479.03554,0.6363636363636364,0.36363636363636365,2,32,0.36363636363636365
2024-10-27,D1,d6,31,G4,50-50,2-32,1,0,21,10,1000000,1,31,21,0,0,2100000000,458257569.495584,2100000000,458257569.495584,0,1,2,32,1
2024-10-27,D1,d6,31,G5,50-50,2-32,2,0,12,10,1000000,2,31,12,0,0,1200000000,346410161.51377547,1200000000,346410161.51377547,0,1,2,32,1
2024-10-27,D1,d6,31,G6,50-50,2-32,3,0,22,10,1000000,3,31,22,0,0,2200000000,469041575.9823429,2200000000,469041575.9823429,0,1,2,32,1
2024-10-27,D1,d6,31,G7,5-95,2-32,1,0,24,10,1000000,1,31,24,0,0,2400000000,489897948.5566357,2400000000,489897948.5566357,0,1,2,32,1
2024-10-27,D1,d6,31,G8,5-95,2-32,2,0,34,10,1000000,2,31,34,0,0,3400000000,583095189.4845301,3400000000,583095189.4845301,0,1,2,32,1
2024-10-27,D1,d6,31,G9,5-95,2-32,3,0,26,10,1000000,3,31,26,0,0,2600000000,509901951.3592784,2600000000,509901951.3592784,0,1,2,32,1
2024-10-27,D1,d6,31,H1,95-5,2-II.F2,1,19,1,10,1000000,1,31,20,1900000000,435889894.3540673,100000000,100000000,2000000000,447213595.49995804,0.95,0.05,2,II.F2,0.95
2024-10-27,D1,d6,31,H10,100,II.F2,1,30,0,10,1000000,1,31,30,3000000000,547722557.5051662,0,0,3000000000,547722557.5051662,1,0,II.F2,II.F2,1
2024-10-27,D1,d6,31,H11,100,II.F2,2,20,0,10,1000000,2,31,20,2000000000,447213595.49995804,0,0,2000000000,447213595.49995804,1,0,II.F2,II.F2,1
2024-10-27,D1,d6,31,H12,100,II.F2,3,29,0,10,1000000,3,31,29,2900000000,538516480.7134503,0,0,2900000000,538516480.7134503,1,0,II.F2,II.F2,1
2024-10-27,D1,d6,31,H2,95-5,2-II.F2,2,27,0,10,1000000,2,31,27,2700000000,519615242.27066314,0,0,2700000000,519615242.27066314,1,0,2,II.F2,1
2024-10-27,D1,d6,31,H3,95-5,2-II.F2,3,28,0,10,1000000,3,31,28,2800000000,529150262.21291816,0,0,2800000000,529150262.21291816,1,0,2,II.F2,1
2024-10-27,D1,d6,31,H4,50-50,2-II.F2,1,20,2,10,1000000,1,31,22,2000000000,447213595.49995804,200000000,141421356.23730952,2200000000,469041575.9823429,0.9090909090909091,0.09090909090909091,2,II.F2,0.9090909090909091
2024-10-27,D1,d6,31,H5,50-50,2-II.F2,2,23,1,10,1000000,2,31,24,2300000000,479583152.33127195,100000000,100000000,2400000000,489897948.5566357,0.9583333333333334,0.041666666666666664,2,II.F2,0.9583333333333334
2024-10-27,D1,d6,31,H6,50-50,2-II.F2,3,12,1,10,1000000,3,31,13,1200000000,346410161.51377547,100000000,100000000,1300000000,360555127.5463989,0.9230769230769231,0.07692307692307693,2,II.F2,0.9230769230769231
2024-10-27,D1,d6,31,H7,5-95,2-II.F2,1,15,12,10,1000000,1,31,27,1500000000,387298334.6207417,1200000000,346410161.51377547,2700000000,519615242.27066314,0.5555555555555556,0.4444444444444444,2,II.F2,0.5555555555555556
2024-10-27,D1,d6,31,H8,5-95,2-II.F2,2,25,9,10,1000000,2,31,34,2500000000,500000000,900000000,300000000,3400000000,583095189.4845301,0.7352941176470589,0.2647058823529412,2,II.F2,0.7352941176470589
2024-10-27,D1,d6,31,H9,5-95,2-II.F2,3,16,11,10,1000000,3,31,27,1600000000,400000000,1100000000,331662479.03554,2700000000,519615242.27066314,0.5925925925925926,0.4074074074074074,2,II.F2,0.5925925925925926
2024-10-27,D1,d6,46,A1,95-5,40-2,1,39,6,10,1000000,1,46,45,3900000000,624499799.8398398,600000000,244948974.27831784,4500000000,670820393.2499369,0.8666666666666667,0.13333333333333333,40,2,0.13333333333333333
2024-10-27,D1,d6,46,A10,100,2,1,15,0,10,1000000,1,46,15,1500000000,387298334.6207417,0,0,1500000000,387298334.6207417,1,0,2,2,1
2024-10-27,D1,d6,46,A11,100,2,2,11,0,10,1000000,2,46,11,1100000000,331662479.03554,0,0,1100000000,331662479.03554,1,0,2,2,1
2024-10-27,D1,d6,46,A12,100,2,3,10,0,10,1000000,3,46,10,1000000000,316227766.01683795,0,0,1000000000,316227766.01683795,1,0,2,2,1
2024-10-27,D1,d6,46,A2,95-5,40-2,2,48,3,10,1000000,2,46,51,4800000000,692820323.0275509,300000000,173205080.75688773,5100000000,714142842.854285,0.9411764705882353,0.058823529411764705,40,2,0.058823529411764705
2024-10-27,D1,d6,46,A3,95-5,40-2,3,34,5,10,1000000,3,46,39,3400000000,583095189.4845301,500000000,223606797.74997902,3900000000,624499799.8398398,0.8717948717948718,0.1282051282051282,40,2,0.1282051282051282
2024-10-27,D1,d6,46,A4,50-50,40-2,1,13,14,10,1000000,1,46,27,1300000000,360555127.5463989,1400000000,374165738.6773941,2700000000,519615242.27066314,0.48148148148148145,0.5185185185185185,40,2,0.5185185185185185
2024-10-27,D1,d6,46,A5,50-50,40-2,2,13,9,10,1000000,2,46,22,1300000000,360555127.5463989,900000000,300000000,2200000000,469041575.9823429,0.5909090909090909,0.4090909090909091,40,2,0.4090909090909091
