well,well_row,well_salt,isolate_id,min_dens,max_dens,dens_diff,lag_time,max_percap,max_percap_time,measurement_date,plate_id,orig_plate_id,include_plate,exclusion_reason,plate_reader,media_date,exclude_wells,well_notes,experiment_notes,plate_date,inoc,plate_temperature,plate_salinity,plate_storage,morphology,color,sanger,class,order,family,genus,species,name,exp_id,replicate
B8,B,45,21,0.09384285658597946,1.2515000104904175,1.157657153904438,14.93254780727423,0.4931737879695058,22.900555555555556,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,yellow fuzzy,yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,Cellulophaga fucicola,2024-06-05_1,2024-06-05_1
B9,B,50,21,0.094200000166893,0.9080428566251483,0.8138428564582553,15.837705546352595,0.44467075414464835,23.800583333333336,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,yellow fuzzy,yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,Cellulophaga fucicola,2024-06-05_1,2024-06-05_1
C1,C,0,25,0.08855714329651423,0.62157142162323,0.5330142783267158,6.169102223815983,0.39853081734727513,16.05038888888889,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C10,C,65,25,0.0940000010388238,0.7611857056617737,0.6671857046229499,2.8864179339988905,0.24841616728138793,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C11,C,80,25,0.0939714280622346,0.7379428659166608,0.6439714378544262,2.8668144405937808,0.21228008376294236,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C12,C,100,25,0.0933999993971416,0.1489714298929487,0.05557143049580711,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C2,C,5,25,0.08991428677524839,0.6997428621564593,0.6098285753812109,6.589684676371217,0.46785499695568566,14.400361111111112,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C3,C,15,25,0.09178571509463447,0.71807142666408,0.6262857115694455,6.548290650237313,0.4129734071341721,15.80038888888889,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C4,C,20,25,0.09255714395216533,0.7466857177870614,0.6541285738348961,7.1960264446915385,0.4144585550535721,15.90038888888889,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C5,C,30,25,0.09561428534133094,0.7494857140949794,0.6538714287536485,8.190788864154591,0.3663859194239319,16.10038888888889,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C6,C,35,25,0.09391428530216217,0.7466999973569598,0.6527857120547976,7.735711968016091,0.35034487183323887,16.55038888888889,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C7,C,40,25,0.0936000006539481,0.7515285696302142,0.6579285689762661,8.041651444453413,0.3410114778525564,17.850444444444445,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C8,C,45,25,0.09571428703410285,0.7497571451323373,0.6540428580982344,9.062243348852851,0.3215088559443993,17.15041666666667,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
C9,C,50,25,0.09464285842009953,0.7570428592818124,0.6624000008617128,9.404368643846077,0.3111862813310794,18.200444444444443,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,charles,room,31,-,white opaque round bubbly,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,Albirhodobacter confluentis,2024-06-05_1,2024-06-05_1
D1,D,0,26,0.0892999991774559,0.09348571513380323,0.004185715956347327,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D10,D,65,26,0.0932714289852551,0.8534571528434753,0.7601857238582203,2.8995066263934457,0.2669809713579291,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D11,D,80,26,0.09299999901226588,0.5204142842973981,0.42741428528513226,2.883225232753763,0.26113852755101324,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D12,D,100,26,0.09322857111692429,0.18422857139791762,0.09100000028099334,2.9029999683091328,0.21904451238996392,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D2,D,5,26,0.08969999849796295,0.5413571425846645,0.45165714408670155,8.855842693713198,0.3025469220313475,13.700333333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D3,D,15,26,0.09089999965259007,0.751214291368212,0.660314291715622,2.7343855039865543,0.2952921832039277,3.9000833333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D4,D,20,26,0.09189999955041069,0.7962571382522583,0.7043571387018476,2.8198804011720324,0.3062741070498973,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D5,D,30,26,0.09335714259317943,0.8778142929077148,0.7844571503145354,2.861660548669264,0.2792865479971518,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D6,D,35,26,0.09339999833277293,0.9858142903872898,0.8924142920545169,2.8876716187810128,0.285393463364452,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D7,D,40,26,0.09265714351619993,0.9296714237758091,0.8370142802596092,2.869039970627415,0.3290410170345663,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D8,D,45,26,0.0933714285492897,0.958857136113303,0.8654857075640133,2.8989462743251435,0.2809652829193826,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
D9,D,50,26,0.09338571344103132,1.041857123374939,0.9484714099339077,2.892056021731667,0.28815207776979646,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2024-06-05_1,2024-06-05_1
E1,E,0,39,0.08894285666091102,0.7285857200622559,0.6396428634013448,3.6735190520168715,0.7252313788893453,9.250222222222224,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E10,E,65,39,0.09465714331184115,0.11361428669520787,0.018957143383366723,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E11,E,80,39,0.09412857251507896,0.10795714386871882,0.013828571353639865,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E12,E,100,39,0.09381428573812757,0.10917142885071891,0.015357143112591343,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E2,E,5,39,0.09021428440298353,0.7874285749026707,0.6972142904996872,4.555763387458228,0.7309977357456617,9.350222222222223,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E3,E,15,39,0.09799999956573759,0.7252714208194188,0.6272714212536812,6.185439563834534,0.6084535779377341,10.900277777777777,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E4,E,20,39,0.0936285715018,0.7201142821993146,0.6264857106975146,5.693698214404168,0.5861966579761403,11.300277777777778,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E5,E,30,39,0.0939285723226411,0.7204714332308088,0.6265428609081677,6.8668453894015835,0.49006547418807234,13.250333333333332,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E6,E,35,39,0.09438571546758924,0.7100142751421247,0.6156285596745354,8.0790925474237,0.4293390518245007,15.050361111111112,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E7,E,40,39,0.0941285714507103,0.6747142927987235,0.5805857213480132,9.413429935535591,0.3485134732844205,18.000444444444444,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E8,E,45,39,0.09457142970391683,0.6557714257921491,0.5611999960882322,11.136540378960156,0.2808258522086178,21.0505,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
E9,E,50,39,0.0943999992949622,0.6147428665842328,0.5203428672892706,2.809172044676691,0.23003412077646673,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,round white small,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2024-06-05_1,2024-06-05_1
F1,F,0,40,0.08931428619793483,0.8893857172557286,0.8000714310577938,5.439606055902049,0.9894296173006429,8.650222222222222,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F10,F,65,40,0.09438571440322059,0.9507714424814496,0.856385728078229,25.264760120046894,0.9048038155480549,29.100694444444443,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F11,F,80,40,0.09374285702194486,0.20747143030166626,0.1137285732797214,2.8592380199976044,0.25437922452096134,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F12,F,100,40,0.09364285852227892,0.11641428619623184,0.022771427673952918,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F2,F,5,40,0.09355714278561729,1.109685744558062,1.0161286017724447,4.516597432638424,0.9393687288520434,7.150166666666666,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F3,F,15,40,0.09159999979393822,1.1295000144413538,1.0379000146474155,4.4745522413169905,1.083126448000197,6.950166666666666,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F4,F,20,40,0.09244285630328315,1.1536999940872192,1.0612571377839362,4.643751202599724,0.9790115626031177,7.250166666666666,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F5,F,30,40,0.0934999989611762,1.191257153238569,1.0977571542773927,5.245019904804456,0.8728528044794,7.900194444444445,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F6,F,35,40,0.09395714423486165,1.0409000090190343,0.9469428647841727,5.52940371237545,0.794372163699695,8.450222222222221,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F7,F,40,40,0.0934714281133243,0.7308428628104073,0.637371434697083,5.725308827379486,0.7354036073291511,8.950222222222221,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F8,F,45,40,0.09374285702194486,0.6332857012748718,0.539542844252927,6.093976720330253,0.674760483170523,9.600222222222223,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
F9,F,50,40,0.09482857265642711,0.6526857103620257,0.5578571377055986,6.72494570389434,0.5816905947183735,10.500250000000001,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,NA,NA,NA,D7,ica,room,16,-,pink large,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,xiamensis,Shewanella xiamensis,2024-06-05_1,2024-06-05_1
G1,G,0,I.E2,0.0906857145684106,0.09240000056368965,0.0017142859952790496,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G10,G,65,I.E2,0.09581428446940013,0.13551428488322667,0.03970000041382654,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G11,G,80,I.E2,0.09417142931904111,0.10958571306296758,0.015414283743926463,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G12,G,100,I.E2,0.09598571487835475,0.11162857179130826,0.015642856912953515,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G2,G,5,I.E2,0.13174285846097128,0.34887143118040903,0.21712857271943775,2.926761071946143,0.29448826807615613,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G3,G,15,I.E2,0.092642856495721,0.18119999979223525,0.08855714329651425,8.84574460054743,0.3729304468188739,13.900333333333332,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G4,G,20,I.E2,0.09370000128235136,0.8115142924445016,0.7178142911621502,17.334680004196596,0.45431986912961553,25.00061111111111,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G5,G,30,I.E2,0.09470000118017197,0.5673857160976955,0.47268571491752354,2.8806811730662814,0.2190267188119547,3.500083333333333,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G6,G,35,I.E2,0.09357142874172755,0.6423714331218174,0.5488000043800899,10.985705120860283,0.24805036481509007,23.900583333333334,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G7,G,40,I.E2,0.13107142916747502,0.7253285646438599,0.5942571354763848,5.685747160810894,0.24165579058320952,6.900166666666666,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G8,G,45,I.E2,0.09424285803522382,0.6819285665239606,0.5876857084887368,12.873726979400086,0.24904343174744575,28.150666666666666,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
G9,G,50,I.E2,0.09488571328776223,0.6843142850058419,0.5894285717180797,15.77958075600342,0.23909514815611627,28.200694444444444,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"G4, G7","G4 seems contaminated, extraordinarily strong OD; G7 has bubble",NA,D0,nahant,-,-,I,"whiteish yellowish brownish, mucoid",yellow,x,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,atrinae,Polaribacter atrinae,2024-06-05_1,2024-06-05_1
H1,H,0,B2R22,0.08942857065371104,0.09114285771335874,0.0017142870596476983,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"H1, H2, H3, H4, H5, H6, H7, H8, H9, H10, H11, H12",lab notebook: suspicion that B2R22 was contaminated,NA,Cordero,nahant,-,-,-,-,-,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Octadecabacter,ascidiaceicola,Octadecabacter ascidiaceicola,2024-06-05_1,2024-06-05_1
H10,H,65,B2R22,0.09504285667623792,0.12840000007833755,0.03335714340209962,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"H1, H2, H3, H4, H5, H6, H7, H8, H9, H10, H11, H12",lab notebook: suspicion that B2R22 was contaminated,NA,Cordero,nahant,-,-,-,-,-,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Octadecabacter,ascidiaceicola,Octadecabacter ascidiaceicola,2024-06-05_1,2024-06-05_1
H11,H,80,B2R22,0.09318571537733078,0.1086142850773675,0.015428569700036726,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"H1, H2, H3, H4, H5, H6, H7, H8, H9, H10, H11, H12",lab notebook: suspicion that B2R22 was contaminated,NA,Cordero,nahant,-,-,-,-,-,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Octadecabacter,ascidiaceicola,Octadecabacter ascidiaceicola,2024-06-05_1,2024-06-05_1
H12,H,100,B2R22,0.09437142844711031,0.11227142810821533,0.017899999661105018,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"H1, H2, H3, H4, H5, H6, H7, H8, H9, H10, H11, H12",lab notebook: suspicion that B2R22 was contaminated,NA,Cordero,nahant,-,-,-,-,-,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Octadecabacter,ascidiaceicola,Octadecabacter ascidiaceicola,2024-06-05_1,2024-06-05_1
H2,H,5,B2R22,0.09070000052452087,0.1037000013249261,0.013000000800405226,NA,0,NA,2024-06-05,1,1,TRUE,NA,grey_1,2024-06-02,"H1, H2, H3, H4, H5, H6, H7, H8, H9, H10, H11, H12",lab notebook: suspicion that B2R22 was contaminated,NA,Cordero,nahant,-,-,-,-,-,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Octadecabacter,ascidiaceicola,Octadecabacter ascidiaceicola,2024-06-05_1,2024-06-05_1
