QueryID,isolate_id,Perc.Ident,Alignment.Length,mismatch,gapopen,qstart,qend,sstart,send,evalue,Bits
ASV9026,B3R09,97.58,372,9,0,1,372,448,819,0,638
ASV9028,II.H4,97.57,371,9,0,1,371,465,835,0,636
ASV9028,new_C4,97.57,371,9,0,1,371,496,866,0,636
ASV9028,II.D5,97.57,371,9,0,1,371,524,894,0,636
ASV9028,II.B3,97.57,371,9,0,1,371,292,662,0,636
ASV9028,II.C1,97.3,371,10,0,1,371,131,501,0,630
ASV9033,isolate_59,100,28,0,0,345,372,786,813,7e-9,52.8
ASV9033,C3M10,100,28,0,0,345,372,790,817,7e-9,52.8
ASV9033,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9033,C2R09,100,28,0,0,345,372,782,809,7e-9,52.8
ASV9033,B3R09,100,28,0,0,345,372,792,819,7e-9,52.8
ASV9033,B3M08,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9033,F16_20C_D3_2,100,28,0,0,345,372,796,823,7e-9,52.8
ASV9033,26,100,28,0,0,345,372,695,722,7e-9,52.8
ASV9033,25,100,28,0,0,345,372,725,752,7e-9,52.8
ASV9033,14,100,28,0,0,345,372,699,726,7e-9,52.8
ASV9036,A2M03,98.39,373,6,0,1,373,493,865,0,656
ASV9039,4,98.66,372,3,2,1,371,307,677,0,658
ASV9040,new_C9,97.05,373,11,0,1,373,488,860,0,628
ASV9040,II.F2,97.05,373,11,0,1,373,499,871,0,628
ASV9043,new_C1,98.13,374,7,0,1,374,494,867,0,652
ASV9043,II.H1,98.13,374,7,0,1,374,249,622,0,652
ASV9054,II.D11,99.65,288,1,0,1,288,295,582,9.999999999999998e-152,527
ASV9054,I.A5,99.65,288,1,0,1,288,293,580,9.999999999999998e-152,527
ASV9054,21,99.65,288,1,0,1,288,339,626,9.999999999999998e-152,527
ASV9062,C3M06,100,28,0,0,347,374,784,811,7e-9,52.8
ASV9062,B2R22,100,28,0,0,347,374,789,816,7e-9,52.8
ASV9065,II.D2,99.17,360,3,0,14,373,507,866,0,649
ASV9065,II.B12,99.17,360,3,0,14,373,496,855,0,649
ASV9065,II.A2,99.17,360,3,0,14,373,456,815,0,649
ASV9065,II.C6,99.17,360,3,0,14,373,524,883,0,649
ASV9065,II.B11,99.17,360,3,0,14,373,516,875,0,649
ASV9065,II.E1,99.17,360,3,0,14,373,252,611,0,649
ASV9065,36,99.17,360,3,0,14,373,252,611,0,649
ASV9065,35,99.17,360,3,0,14,373,301,660,0,649
ASV9065,II.A6,98.61,360,5,0,14,373,225,584,0,638
ASV9073,I.F12,98.92,371,4,0,1,371,248,618,0,664
ASV9074,44,99.65,288,1,0,1,288,293,580,9.999999999999998e-152,527
ASV9075,II.F4,97.59,373,9,0,1,373,237,609,0,640
ASV9075,II.C3,97.55,367,9,0,7,373,1,367,0,628
ASV9078,II.D11,97.3,296,8,0,1,296,295,590,1.9999999999999996e-144,503
ASV9078,I.A5,97.3,296,8,0,1,296,293,588,1.9999999999999996e-144,503
ASV9078,21,97.3,296,8,0,1,296,339,634,1.9999999999999996e-144,503
ASV9079,C3,98.67,375,5,0,1,375,339,713,0,665
ASV9079,C2,97.33,375,10,0,1,375,350,724,0,638
ASV9080,II.E4,97.18,71,2,0,218,288,711,781,2.0000000000000002e-29,121
ASV9080,II.D6,97.18,71,2,0,218,288,712,782,2.0000000000000002e-29,121
ASV9080,II.G4,97.18,71,2,0,218,288,424,494,2.0000000000000002e-29,121
ASV9080,II.A1,97.18,71,2,0,218,288,464,534,2.0000000000000002e-29,121
ASV9081,II.D11,100,288,0,0,1,288,295,582,1.9999999999999993e-153,532
ASV9081,I.A5,100,288,0,0,1,288,293,580,1.9999999999999993e-153,532
ASV9081,21,100,288,0,0,1,288,339,626,1.9999999999999993e-153,532
ASV9085,25,99.65,288,1,0,1,288,381,668,9.999999999999998e-152,527
ASV9085,25,100,28,0,0,347,374,725,752,7e-9,52.8
ASV9085,C3M06,100,28,0,0,347,374,784,811,7e-9,52.8
ASV9085,C2R09,100,28,0,0,347,374,782,809,7e-9,52.8
ASV9085,B2R22,100,28,0,0,347,374,789,816,7e-9,52.8
ASV9089,new_C9,97.86,373,8,0,1,373,488,860,0,645
ASV9089,II.F2,97.86,373,8,0,1,373,499,871,0,645
ASV9089,new_C2,97.59,374,8,1,1,373,505,878,0,640
ASV9090,25,99.31,288,2,0,1,288,381,668,3.9999999999999984e-150,521
ASV9095,II.H11,97.83,368,8,0,1,368,501,868,0,636
ASV9095,II.A12,97.83,368,8,0,1,368,143,510,0,636
ASV9095,I.E2,97.28,368,10,0,1,368,284,651,0,625
ASV9095,I.E12,97.28,368,10,0,1,368,248,615,0,625
ASV9104,E3R09,99.32,296,2,0,1,296,495,790,1.9999999999999993e-154,536
ASV9107,25,100,360,0,0,1,360,381,740,0,665
ASV9121,II.E4,97.83,368,8,0,1,368,494,861,0,636
ASV9121,II.D6,97.57,370,5,4,1,368,495,862,0,630
ASV9121,II.G4,97.55,368,9,0,1,368,207,574,0,630
ASV9121,II.A1,97.3,370,6,4,1,368,247,614,0,625
ASV9124,new_C1,97.33,374,10,0,1,374,494,867,0,636
ASV9124,II.H1,97.33,374,10,0,1,374,249,622,0,636
ASV9126,I.B3,98.12,373,7,0,1,373,286,658,0,651
ASV9140,25,100,288,0,0,1,288,381,668,1.9999999999999993e-153,532
ASV9148,II.D11,99.65,288,1,0,1,288,295,582,9.999999999999998e-152,527
ASV9148,I.A5,99.65,288,1,0,1,288,293,580,9.999999999999998e-152,527
ASV9148,21,99.65,288,1,0,1,288,339,626,9.999999999999998e-152,527
ASV9150,II.A4,97.83,369,8,0,1,369,498,866,0,638
ASV9152,25,100,288,0,0,1,288,381,668,1.9999999999999993e-153,532
ASV9163,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV9174,E3R09,98.11,370,7,0,1,370,495,864,0,645
ASV9189,E3R09,98.44,64,1,0,233,296,727,790,3e-27,113
ASV9189,I1,98.44,64,1,0,233,296,439,502,3e-27,113
ASV9189,I.E4,98.44,64,1,0,233,296,220,283,3e-27,113
ASV9199,new_C9,97.02,369,8,1,1,366,488,856,5.999999999999998e-179,617
ASV9199,II.F2,97.02,369,8,1,1,366,499,867,5.999999999999998e-179,617
ASV9199,F16_20C_D3_1,100,28,0,0,343,370,844,871,7e-9,52.8
ASV9199,22,100,28,0,0,343,370,839,866,7e-9,52.8
ASV9199,I1,100,28,0,0,343,370,549,576,7e-9,52.8
ASV9199,II.F11,100,28,0,0,343,370,485,512,7e-9,52.8
ASV9199,I.E3,100,28,0,0,343,370,624,651,7e-9,52.8
ASV9199,19,100,28,0,0,343,370,597,624,7e-9,52.8
ASV9208,new_C1,97.06,374,11,0,1,374,494,867,0,630
ASV9208,II.H1,97.06,374,11,0,1,374,249,622,0,630
ASV9217,new_C9,97.32,373,10,0,1,373,488,860,0,634
ASV9217,II.F2,97.32,373,10,0,1,373,499,871,0,634
ASV9217,new_C2,97.06,374,10,1,1,373,505,878,0,628
ASV9226,II.D11,99.65,288,0,1,1,287,295,582,2.9999999999999995e-151,525
ASV9226,I.A5,99.65,288,0,1,1,287,293,580,2.9999999999999995e-151,525
ASV9226,21,99.65,288,0,1,1,287,339,626,2.9999999999999995e-151,525
ASV9267,II.F11,100,28,0,0,347,374,485,512,7e-9,52.8
ASV9268,I.B2,97.55,367,9,0,7,373,520,886,0,628
ASV9268,I.D5,97.55,367,9,0,7,373,251,617,0,628
ASV9269,F16_20C_D3_1,100,28,0,0,346,373,844,871,7e-9,52.8
ASV9269,22,100,28,0,0,346,373,839,866,7e-9,52.8
ASV9269,I1,100,28,0,0,346,373,549,576,7e-9,52.8
ASV9269,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV9269,I.E3,100,28,0,0,346,373,624,651,7e-9,52.8
ASV9269,19,100,28,0,0,346,373,597,624,7e-9,52.8
ASV9272,new_C5,98.12,373,7,0,1,373,478,850,0,651
ASV9272,II.E6,98.12,373,7,0,1,373,213,585,0,651
ASV9272,16,98.12,373,7,0,1,373,213,585,0,651
ASV9272,new_C3,97.59,373,9,0,1,373,507,879,0,640
ASV9305,F16_20C_D3_1,100,28,0,0,346,373,844,871,7e-9,52.8
ASV9305,22,100,28,0,0,346,373,839,866,7e-9,52.8
ASV9305,I1,100,28,0,0,346,373,549,576,7e-9,52.8
ASV9305,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV9305,I.E3,100,28,0,0,346,373,624,651,7e-9,52.8
ASV9305,19,100,28,0,0,346,373,597,624,7e-9,52.8
ASV9316,II.H4,100,288,0,0,1,288,465,752,1.9999999999999993e-153,532
ASV9316,new_C4,100,288,0,0,1,288,496,783,1.9999999999999993e-153,532
ASV9316,II.D5,100,288,0,0,1,288,524,811,1.9999999999999993e-153,532
ASV9316,II.B3,100,288,0,0,1,288,292,579,1.9999999999999993e-153,532
ASV9316,II.C1,99.65,288,1,0,1,288,131,418,9.999999999999998e-152,527
ASV9316,new_C10,97.92,288,6,0,1,288,486,773,1.9999999999999994e-143,499
ASV9316,II.G2,97.57,288,7,0,1,288,433,720,9.999999999999998e-142,494
ASV9316,II.C5,97.57,288,7,0,1,288,252,539,9.999999999999998e-142,494
ASV9316,II.A5,97.22,288,8,0,1,288,238,525,4.999999999999998e-140,488
ASV9319,II.E4,98.31,59,1,0,230,288,723,781,2.0000000000000002e-24,104
ASV9319,II.D6,98.31,59,1,0,230,288,724,782,2.0000000000000002e-24,104
ASV9319,N3,98.31,59,1,0,230,288,303,361,2.0000000000000002e-24,104
ASV9319,II.G4,98.31,59,1,0,230,288,436,494,2.0000000000000002e-24,104
ASV9319,II.F10,98.31,59,1,0,230,288,479,537,2.0000000000000002e-24,104
ASV9319,II.D11,98.31,59,1,0,230,288,524,582,2.0000000000000002e-24,104
ASV9319,II.A1,98.31,59,1,0,230,288,476,534,2.0000000000000002e-24,104
ASV9319,I.H4,98.31,59,1,0,230,288,475,533,2.0000000000000002e-24,104
ASV9319,I.A5,98.31,59,1,0,230,288,522,580,2.0000000000000002e-24,104
ASV9319,21,98.31,59,1,0,230,288,568,626,2.0000000000000002e-24,104
ASV9327,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9331,F16_20C_D3_1,100,28,0,0,346,373,844,871,7e-9,52.8
ASV9331,22,100,28,0,0,346,373,839,866,7e-9,52.8
ASV9331,I1,100,28,0,0,346,373,549,576,7e-9,52.8
ASV9331,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV9331,I.E3,100,28,0,0,346,373,624,651,7e-9,52.8
ASV9331,19,100,28,0,0,346,373,597,624,7e-9,52.8
ASV9347,I.F3,97.84,370,8,0,1,370,69,438,0,640
ASV9347,F16_20C_D3_1,100,28,0,0,346,373,844,871,7e-9,52.8
ASV9347,22,100,28,0,0,346,373,839,866,7e-9,52.8
ASV9347,I1,100,28,0,0,346,373,549,576,7e-9,52.8
ASV9347,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV9347,I.E3,100,28,0,0,346,373,624,651,7e-9,52.8
ASV9347,19,100,28,0,0,346,373,597,624,7e-9,52.8
ASV9352,I.G5,97.42,349,9,0,24,372,83,431,2.9999999999999987e-172,595
ASV9352,I.B12,97.13,349,10,0,24,372,235,583,9.999999999999996e-171,590
ASV9356,42,97.92,288,6,0,1,288,235,522,1.9999999999999994e-143,499
ASV9358,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9358,B2R22,100,28,0,0,345,372,789,816,7e-9,52.8
ASV9396,44,100,29,0,0,343,371,637,665,2e-9,54.7
ASV9401,B2R22,97.31,372,10,0,1,372,445,816,0,632
ASV9418,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9459,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9478,II.D6,99.73,368,1,0,1,368,495,862,0,675
ASV9478,II.A1,99.46,368,2,0,1,368,247,614,0,669
ASV9478,II.E4,98.91,368,4,0,1,368,494,861,0,658
ASV9478,II.G4,98.64,368,5,0,1,368,207,574,0,652
ASV9482,F16_20C_D3_1,98.31,59,1,0,230,288,731,789,2.0000000000000002e-24,104
ASV9482,22,98.31,59,1,0,230,288,726,784,2.0000000000000002e-24,104
ASV9482,II.F11,98.31,59,1,0,230,288,372,430,2.0000000000000002e-24,104
ASV9482,I.E3,98.31,59,1,0,230,288,511,569,2.0000000000000002e-24,104
ASV9482,19,98.31,59,1,0,230,288,484,542,2.0000000000000002e-24,104
ASV9545,C3M06,100,28,0,0,346,373,784,811,7e-9,52.8
ASV9545,B2R22,100,28,0,0,346,373,789,816,7e-9,52.8
ASV9551,F16_20C_D3_1,100,28,0,0,346,373,844,871,7e-9,52.8
ASV9551,22,100,28,0,0,346,373,839,866,7e-9,52.8
ASV9551,I1,100,28,0,0,346,373,549,576,7e-9,52.8
ASV9551,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV9551,I.E3,100,28,0,0,346,373,624,651,7e-9,52.8
ASV9551,19,100,28,0,0,346,373,597,624,7e-9,52.8
ASV9556,A2M03,100,28,0,0,343,370,838,865,7e-9,52.8
ASV9557,F16_20C_D3_1,98.31,59,1,0,231,289,732,790,2.0000000000000002e-24,104
ASV9557,22,98.31,59,1,0,231,289,727,785,2.0000000000000002e-24,104
ASV9557,I1,98.31,59,1,0,231,289,437,495,2.0000000000000002e-24,104
ASV9557,II.F11,98.31,59,1,0,231,289,373,431,2.0000000000000002e-24,104
ASV9557,I.E3,98.31,59,1,0,231,289,512,570,2.0000000000000002e-24,104
ASV9557,19,98.31,59,1,0,231,289,485,543,2.0000000000000002e-24,104
ASV9563,I.E4,98.28,58,1,0,231,288,218,275,7.000000000000001e-24,102
ASV9568,new_C5,97.07,375,7,4,1,373,478,850,0,628
ASV9568,II.E6,97.07,375,7,4,1,373,213,585,0,628
ASV9568,16,97.07,375,7,4,1,373,213,585,0,628
ASV9574,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9574,B2R22,100,28,0,0,345,372,789,816,7e-9,52.8
ASV9593,42,97.86,373,8,0,1,373,235,607,0,645
ASV9600,N16_20C_D3_1,98.99,296,3,0,1,296,502,797,6.999999999999997e-153,531
ASV9600,II.D10,98.99,296,3,0,1,296,492,787,6.999999999999997e-153,531
ASV9600,18c,98.99,296,3,0,1,296,455,750,6.999999999999997e-153,531
ASV9600,II.E11,98.99,296,3,0,1,296,481,776,6.999999999999997e-153,531
ASV9600,37,98.99,296,3,0,1,296,502,797,6.999999999999997e-153,531
ASV9600,34,98.99,296,3,0,1,296,487,782,6.999999999999997e-153,531
ASV9600,12,98.99,296,3,0,1,296,510,805,6.999999999999997e-153,531
ASV9600,II.B10,98.99,296,3,0,1,296,355,650,6.999999999999997e-153,531
ASV9600,II.A10,98.99,296,3,0,1,296,436,731,6.999999999999997e-153,531
ASV9600,I.C11,98.99,296,3,0,1,296,60,355,6.999999999999997e-153,531
ASV9600,II.E10,98.99,296,3,0,1,296,245,540,6.999999999999997e-153,531
ASV9600,17,98.99,296,3,0,1,296,62,357,6.999999999999997e-153,531
ASV9600,I.F2,98.99,296,3,0,1,296,190,485,6.999999999999997e-153,531
ASV9600,I.E11,98.99,296,3,0,1,296,57,352,6.999999999999997e-153,531
ASV9600,13,98.99,296,3,0,1,296,289,584,6.999999999999997e-153,531
ASV9600,I.C2,98.99,296,3,0,1,296,243,538,6.999999999999997e-153,531
ASV9600,I.B1,98.99,296,3,0,1,296,75,370,6.999999999999997e-153,531
ASV9600,8,98.99,296,3,0,1,296,308,603,6.999999999999997e-153,531
ASV9600,7,98.99,296,3,0,1,296,295,590,6.999999999999997e-153,531
ASV9600,5,98.99,296,3,0,1,296,45,340,6.999999999999997e-153,531
ASV9600,41,98.99,296,3,0,1,296,346,641,6.999999999999997e-153,531
ASV9600,3,98.99,296,3,0,1,296,243,538,6.999999999999997e-153,531
ASV9600,29,97.14,315,8,1,1,314,325,639,6.999999999999997e-153,531
ASV9600,2,98.99,296,3,0,1,296,61,356,6.999999999999997e-153,531
ASV9600,11,98.99,296,3,0,1,296,190,485,6.999999999999997e-153,531
ASV9600,1,98.99,296,3,0,1,296,62,357,6.999999999999997e-153,531
ASV9600,II.A11,98.65,296,4,0,1,296,60,355,2.9999999999999995e-151,525
ASV9600,I.H2,98.65,296,4,0,1,296,245,540,2.9999999999999995e-151,525
ASV9600,I.G5,98.65,296,4,0,1,296,60,355,2.9999999999999995e-151,525
ASV9600,F16_20C_r3,98.65,296,3,1,1,296,499,793,9.999999999999996e-151,523
ASV9600,15,98.32,298,3,2,1,296,497,794,3.9999999999999984e-150,521
ASV9600,I.B12,98.31,296,5,0,1,296,212,507,1.9999999999999995e-149,520
ASV9600,32,97.67,300,3,4,1,296,488,787,2.999999999999999e-147,512
ASV9604,C3M06,100,28,0,0,347,374,784,811,7e-9,52.8
ASV9604,C2R09,100,28,0,0,347,374,782,809,7e-9,52.8
ASV9604,B2R22,100,28,0,0,347,374,789,816,7e-9,52.8
ASV9604,25,100,28,0,0,347,374,725,752,7e-9,52.8
ASV9618,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV9620,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9626,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV9628,C3M06,100,28,0,0,344,371,784,811,7e-9,52.8
ASV9628,B2R22,100,28,0,0,344,371,789,816,7e-9,52.8
ASV9634,E3R09,97.09,275,8,0,85,359,590,864,6.999999999999998e-133,464
ASV9647,isolate_59,100,28,0,0,345,372,786,813,7e-9,52.8
ASV9647,C3M10,100,28,0,0,345,372,790,817,7e-9,52.8
ASV9647,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9647,B3R09,100,28,0,0,345,372,792,819,7e-9,52.8
ASV9647,B3M08,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9647,F16_20C_D3_2,100,28,0,0,345,372,796,823,7e-9,52.8
ASV9647,26,100,28,0,0,345,372,695,722,7e-9,52.8
ASV9647,14,100,28,0,0,345,372,699,726,7e-9,52.8
ASV9650,new_C9,99.25,265,2,0,30,294,596,860,1.9999999999999995e-137,479
ASV9650,new_C2,99.25,265,2,0,30,294,614,878,1.9999999999999995e-137,479
ASV9650,II.F2,99.25,265,2,0,30,294,607,871,1.9999999999999995e-137,479
ASV9650,I3M07,100,33,0,0,1,33,505,537,9e-12,62.1
ASV9650,E3R11,100,33,0,0,1,33,518,550,9e-12,62.1
ASV9650,N16_20C_D3_1,100,33,0,0,1,33,502,534,9e-12,62.1
ASV9650,II.H10,100,33,0,0,1,33,477,509,9e-12,62.1
ASV9650,II.D10,100,33,0,0,1,33,492,524,9e-12,62.1
ASV9650,F46_15C_r1,100,33,0,0,1,33,498,530,9e-12,62.1
ASV9650,F16_20C_r3,100,33,0,0,1,33,499,531,9e-12,62.1
ASV9650,44c,100,33,0,0,1,33,356,388,9e-12,62.1
ASV9650,18c,100,33,0,0,1,33,455,487,9e-12,62.1
ASV9650,II.E11,100,33,0,0,1,33,481,513,9e-12,62.1
ASV9650,37,100,33,0,0,1,33,502,534,9e-12,62.1
ASV9650,34,100,33,0,0,1,33,487,519,9e-12,62.1
ASV9650,32,100,33,0,0,1,33,488,520,9e-12,62.1
ASV9650,15,100,33,0,0,1,33,497,529,9e-12,62.1
ASV9650,12,100,33,0,0,1,33,510,542,9e-12,62.1
ASV9650,II.B10,100,33,0,0,1,33,355,387,9e-12,62.1
ASV9650,II.A10,100,33,0,0,1,33,436,468,9e-12,62.1
ASV9650,I.C11,100,33,0,0,1,33,60,92,9e-12,62.1
ASV9650,II.G11,100,33,0,0,1,33,289,321,9e-12,62.1
ASV9650,II.E10,100,33,0,0,1,33,245,277,9e-12,62.1
ASV9650,27,100,33,0,0,1,33,287,319,9e-12,62.1
ASV9650,I.H2,100,33,0,0,1,33,245,277,9e-12,62.1
ASV9650,17,100,33,0,0,1,33,62,94,9e-12,62.1
ASV9650,I.F2,100,33,0,0,1,33,190,222,9e-12,62.1
ASV9650,I.E11,100,33,0,0,1,33,57,89,9e-12,62.1
ASV9650,13,100,33,0,0,1,33,289,321,9e-12,62.1
ASV9650,I.C2,100,33,0,0,1,33,243,275,9e-12,62.1
ASV9650,I.B1,100,33,0,0,1,33,75,107,9e-12,62.1
ASV9650,9,100,33,0,0,1,33,211,243,9e-12,62.1
ASV9650,8,100,33,0,0,1,33,308,340,9e-12,62.1
ASV9650,7,100,33,0,0,1,33,295,327,9e-12,62.1
ASV9650,5,100,33,0,0,1,33,45,77,9e-12,62.1
ASV9650,43,100,33,0,0,1,33,342,374,9e-12,62.1
ASV9650,41,100,33,0,0,1,33,346,378,9e-12,62.1
ASV9650,3,100,33,0,0,1,33,243,275,9e-12,62.1
ASV9650,29,100,33,0,0,1,33,325,357,9e-12,62.1
ASV9650,2,100,33,0,0,1,33,61,93,9e-12,62.1
ASV9650,11,100,33,0,0,1,33,190,222,9e-12,62.1
ASV9650,1,100,33,0,0,1,33,62,94,9e-12,62.1
ASV9655,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV9667,II.F4,97.86,373,8,0,1,373,237,609,0,645
ASV9667,II.C3,97.82,367,8,0,7,373,1,367,0,634
ASV9670,C3M10,97.04,372,11,0,1,372,446,817,0,627
ASV9700,42,99.23,261,2,0,48,308,347,607,3.999999999999999e-135,472
ASV9700,44,97.28,257,7,0,52,308,409,665,1e-124,436
ASV9700,II.D2,100,53,0,0,1,53,494,546,7.000000000000001e-23,99
ASV9700,II.B12,100,53,0,0,1,53,483,535,7.000000000000001e-23,99
ASV9700,II.A3,100,53,0,0,1,53,488,540,7.000000000000001e-23,99
ASV9700,II.A2,100,53,0,0,1,53,443,495,7.000000000000001e-23,99
ASV9700,I16_20C_r2,100,53,0,0,1,53,496,548,7.000000000000001e-23,99
ASV9700,II.F1,100,53,0,0,1,53,490,542,7.000000000000001e-23,99
ASV9700,II.C6,100,53,0,0,1,53,511,563,7.000000000000001e-23,99
ASV9700,II.B11,100,53,0,0,1,53,503,555,7.000000000000001e-23,99
ASV9700,II.B1,100,53,0,0,1,53,489,541,7.000000000000001e-23,99
ASV9700,40,100,53,0,0,1,53,523,575,7.000000000000001e-23,99
ASV9700,II.G5,100,53,0,0,1,53,63,115,7.000000000000001e-23,99
ASV9700,II.E1,100,53,0,0,1,53,239,291,7.000000000000001e-23,99
ASV9700,6,100,53,0,0,1,53,367,419,7.000000000000001e-23,99
ASV9700,36,100,53,0,0,1,53,239,291,7.000000000000001e-23,99
ASV9700,35,100,53,0,0,1,53,288,340,7.000000000000001e-23,99
ASV9700,I3M07,97.73,44,1,0,1,44,505,548,3e-16,76.8
ASV9700,E3R11,97.73,44,1,0,1,44,518,561,3e-16,76.8
ASV9709,E3R09,100,288,0,0,1,288,495,782,1.9999999999999993e-153,532
ASV9709,I1,98.61,288,4,0,1,288,207,494,9.999999999999996e-147,510
ASV9709,I.E4,98.18,275,5,0,14,288,1,275,7.999999999999998e-138,481
ASV9716,II.D2,100,47,0,0,1,47,494,540,2e-19,87.9
ASV9716,II.B12,100,47,0,0,1,47,483,529,2e-19,87.9
ASV9716,II.A3,100,47,0,0,1,47,488,534,2e-19,87.9
ASV9716,II.A2,100,47,0,0,1,47,443,489,2e-19,87.9
ASV9716,I16_20C_r2,100,47,0,0,1,47,496,542,2e-19,87.9
ASV9716,II.F1,100,47,0,0,1,47,490,536,2e-19,87.9
ASV9716,II.C6,100,47,0,0,1,47,511,557,2e-19,87.9
ASV9716,II.B11,100,47,0,0,1,47,503,549,2e-19,87.9
ASV9716,II.B1,100,47,0,0,1,47,489,535,2e-19,87.9
ASV9716,40,100,47,0,0,1,47,523,569,2e-19,87.9
ASV9716,II.G5,100,47,0,0,1,47,63,109,2e-19,87.9
ASV9716,II.E1,100,47,0,0,1,47,239,285,2e-19,87.9
ASV9716,6,100,47,0,0,1,47,367,413,2e-19,87.9
ASV9716,36,100,47,0,0,1,47,239,285,2e-19,87.9
ASV9716,35,100,47,0,0,1,47,288,334,2e-19,87.9
ASV9716,N16_20C_D3_1,97.78,45,1,0,1,45,502,546,1e-16,78.7
ASV9716,II.H10,97.78,45,1,0,1,45,477,521,1e-16,78.7
ASV9716,II.D10,97.78,45,1,0,1,45,492,536,1e-16,78.7
ASV9716,F46_15C_r1,97.78,45,1,0,1,45,498,542,1e-16,78.7
ASV9716,44c,97.78,45,1,0,1,45,356,400,1e-16,78.7
ASV9716,18c,97.78,45,1,0,1,45,455,499,1e-16,78.7
ASV9716,II.E11,97.78,45,1,0,1,45,481,525,1e-16,78.7
ASV9716,37,97.78,45,1,0,1,45,502,546,1e-16,78.7
ASV9716,34,97.78,45,1,0,1,45,487,531,1e-16,78.7
ASV9716,32,97.78,45,1,0,1,45,488,532,1e-16,78.7
ASV9716,15,97.78,45,1,0,1,45,497,541,1e-16,78.7
ASV9716,12,97.78,45,1,0,1,45,510,554,1e-16,78.7
ASV9716,II.B10,97.78,45,1,0,1,45,355,399,1e-16,78.7
ASV9716,II.A10,97.78,45,1,0,1,45,436,480,1e-16,78.7
ASV9716,I.C11,97.78,45,1,0,1,45,60,104,1e-16,78.7
ASV9716,II.G11,97.78,45,1,0,1,45,289,333,1e-16,78.7
ASV9716,II.E10,97.78,45,1,0,1,45,245,289,1e-16,78.7
ASV9716,27,97.78,45,1,0,1,45,287,331,1e-16,78.7
ASV9716,I.H2,97.78,45,1,0,1,45,245,289,1e-16,78.7
ASV9716,17,97.78,45,1,0,1,45,62,106,1e-16,78.7
ASV9716,I.F2,97.78,45,1,0,1,45,190,234,1e-16,78.7
ASV9716,I.E11,97.78,45,1,0,1,45,57,101,1e-16,78.7
ASV9716,13,97.78,45,1,0,1,45,289,333,1e-16,78.7
ASV9716,I.C2,97.78,45,1,0,1,45,243,287,1e-16,78.7
ASV9716,I.B1,97.78,45,1,0,1,45,75,119,1e-16,78.7
ASV9716,9,97.78,45,1,0,1,45,211,255,1e-16,78.7
ASV9716,8,97.78,45,1,0,1,45,308,352,1e-16,78.7
ASV9716,7,97.78,45,1,0,1,45,295,339,1e-16,78.7
ASV9716,5,97.78,45,1,0,1,45,45,89,1e-16,78.7
ASV9716,43,97.78,45,1,0,1,45,342,386,1e-16,78.7
ASV9716,41,97.78,45,1,0,1,45,346,390,1e-16,78.7
ASV9716,3,97.78,45,1,0,1,45,243,287,1e-16,78.7
ASV9716,29,97.78,45,1,0,1,45,325,369,1e-16,78.7
ASV9716,2,97.78,45,1,0,1,45,61,105,1e-16,78.7
ASV9716,11,97.78,45,1,0,1,45,190,234,1e-16,78.7
ASV9716,1,97.78,45,1,0,1,45,62,106,1e-16,78.7
ASV9716,I3M07,97.73,44,1,0,1,44,505,548,3e-16,76.8
ASV9716,E3R11,97.73,44,1,0,1,44,518,561,3e-16,76.8
ASV9716,new_N5,97.44,39,1,0,7,45,506,544,2e-13,67.6
ASV9721,I.B3,99.73,373,1,0,1,373,286,658,0,684
ASV9724,25,100,288,0,0,1,288,381,668,1.9999999999999993e-153,532
ASV9730,II.F4,97.01,368,11,0,6,373,242,609,1.9999999999999994e-179,619
ASV9730,II.C3,97,367,11,0,7,373,1,367,5.999999999999998e-179,617
ASV9745,new_C9,97.83,369,8,0,1,369,488,856,0,638
ASV9745,II.F2,97.83,369,8,0,1,369,499,867,0,638
ASV9745,new_C2,97.57,370,8,1,1,369,505,874,0,632
ASV9767,F16_20C_D3_1,99.65,288,1,0,1,288,502,789,9.999999999999998e-152,527
ASV9767,19,99.65,288,1,0,1,288,255,542,9.999999999999998e-152,527
ASV9767,22,99.31,289,1,1,1,288,496,784,3.9999999999999984e-150,521
ASV9767,I.E3,98.96,288,3,0,1,288,282,569,1.9999999999999992e-148,516
